# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638179.69503 2793.603333 -4526.278314 -2186.112635 0.752024 -0.357674 -0.275833 0.480047 0.0005374130 0.0005318539 -0.0003725903 0.0012875063 -0.0007116488 0.0013863176 15033.4661838965 5510.3349809722 -3352.8449909245 8460.9490515708 4197.1441269929 5518.1609841388
1403638179.74503 2803.654545 -4537.094964 -2194.408944 0.744932 -0.357395 -0.277648 0.490160 0.0005490502 0.0005485975 -0.0003679519 0.0013113724 -0.0007092025 0.0013537924 15113.2170418692 5553.1356052170 -3374.0150619300 8511.8482707999 4218.0140076693 5556.9283055492
1403638179.79503 2813.727812 -4547.926637 -2202.728172 0.737814 -0.357159 -0.279709 0.499832 0.0005599894 0.0005643239 -0.0003622572 0.0013345438 -0.0007060535 0.0013225857 15193.3202302226 5596.2147493565 -3395.2978739267 8563.0336505464 4238.9583004318 5595.9392597496
1403638179.84503 2823.823305 -4558.773395 -2211.070074 0.730807 -0.355997 -0.281415 0.509895 0.0005714995 0.0005808711 -0.0003564272 0.0013592324 -0.0007009322 0.0012892142 15273.7776357700 5639.5742639442 -3416.6943444279 8614.5075428716 4259.9775009655 5635.1959002694
1403638179.89503 2833.939645 -4569.635166 -2219.435273 0.723005 -0.356838 -0.284846 0.518453 0.0005799709 0.0005933323 -0.0003472498 0.0013806129 -0.0006979713 0.0012621100 15354.5894262436 5683.2108105164 -3438.2036669409 8666.2650797758 4281.0697903144 5674.6953942434
1403638179.94503 2844.076875 -4580.511762 -2227.823813 0.715593 -0.358399 -0.289387 0.525102 0.0005845511 0.0006011223 -0.0003362358 0.0013995763 -0.0006971362 0.0012412441 15435.7549537819 5727.1255713612 -3459.8256983750 8718.3078477946 4302.2351219296 5714.4383877102
1403638179.99503 2854.235203 -4591.403370 -2236.235790 0.708372 -0.360810 -0.294988 0.530101 0.0005859023 0.0006047969 -0.0003236990 0.0014164149 -0.0006985508 0.0012256616 15517.2769523140 5771.3214408381 -3481.5612427474 8770.6380729707 4323.4737246992 5754.4271892169
1403638180.04503 2864.414192 -4602.310213 -2244.671471 0.701846 -0.364098 -0.299861 0.533787 0.0005881559 0.0006074965 -0.0003137196 0.0014272499 -0.0007003692 0.0012151237 15599.1583929843 5815.7987889045 -3503.4108882523 8823.2551742013 4344.7851957360 5794.6624111201
1403638180.09503 2874.613937 -4613.232587 -2253.130561 0.696660 -0.366293 -0.302126 0.537787 0.0005948556 0.0006139278 -0.0003091609 0.0014343109 -0.0006987940 0.0012038754 15681.4033086875 5860.5594310284 -3525.3762222455 8876.1612135757 4366.1701858959 5835.1466582625
1403638180.14503 2884.834091 -4624.170198 -2261.613177 0.692525 -0.367905 -0.304041 0.540938 0.0006002663 0.0006189942 -0.0003054625 0.0014402614 -0.0006974564 0.0011950023 15764.0100158927 5905.6025514275 -3547.4566678241 8929.3561433633 4387.6282630051 5875.8790797986
1403638180.19503 2895.074460 -4635.123199 -2270.119236 0.689987 -0.367139 -0.305978 0.543603 0.0006017328 0.0006219301 -0.0003008796 0.0014507554 -0.0006957374 0.0011855038 15846.9810382759 5950.9285243434 -3569.6531277237 8982.8406983247 4409.1596184710 5916.8608004039
1403638180.24503 2905.333908 -4646.090373 -2278.648563 0.687657 -0.367416 -0.307688 0.545400 0.0006036677 0.0006241052 -0.0002975960 0.0014568640 -0.0006950285 0.0011798968 15930.3062813575 5996.5300866277 -3591.9627683582 9036.6116293679 4430.7630298426 5958.0857996175
1403638180.29503 2915.611835 -4657.071987 -2287.201406 0.685459 -0.368677 -0.309803 0.546118 0.0006044242 0.0006241935 -0.0002942833 0.0014600765 -0.0006962389 0.0011783471 16013.9890987297 6042.4067726997 -3614.3862830833 9090.6674776444 4452.4379916381 5999.5542892924
1403638180.34503 2925.908315 -4668.068136 -2295.777913 0.683874 -0.370220 -0.310849 0.546467 0.0006070407 0.0006252741 -0.0002936524 0.0014592242 -0.0006970033 0.0011790019 16098.0315255181 6088.5613433254 -3636.9241101515 9145.0095414191 4474.1842592262 6041.2681048492
1403638180.39503 2936.223265 -4679.078784 -2304.377798 0.683059 -0.369570 -0.313263 0.546548 0.0006036086 0.0006227739 -0.0002891066 0.0014665360 -0.0006984545 0.0011775339 16182.4343030177 6134.9932209959 -3659.5769400587 9199.6392460052 4496.0024203920 6083.2278696319
1403638180.44503 2946.556530 -4690.103729 -2313.001329 0.682505 -0.369063 -0.316453 0.545744 0.0005975100 0.0006175268 -0.0002832103 0.0014741549 -0.0007016095 0.0011784072 16267.1965168364 6181.7033309826 -3682.3442227939 9254.5569215186 4517.8918733893 6125.4335608818
1403638180.49503 2956.908585 -4701.143955 -2321.648604 0.682879 -0.367188 -0.317999 0.545644 0.0005938162 0.0006152286 -0.0002801357 0.0014815751 -0.0007019371 0.0011770650 16352.3284210195 6228.6976119186 -3705.2290179548 9309.7659146934 4539.8535101513 6167.8909602325
1403638180.54503 2967.279572 -4712.198972 -2330.319510 0.683485 -0.365342 -0.320187 0.544843 0.0005878688 0.0006106245 -0.0002758760 0.0014894656 -0.0007036056 0.0011774916 16437.8264791985 6275.9761442469 -3728.2305834533 9365.2684647595 4561.8875381369 6210.5998058212
1403638180.59503 2977.669793 -4723.268932 -2339.014177 0.683697 -0.364747 -0.322253 0.543757 0.0005834348 0.0006063210 -0.0002725084 0.0014937333 -0.0007059841 0.0011800188 16523.6933324243 6323.5429205634 -3751.3495988295 9421.0669944371 4583.9939516719 6253.5628498383
1403638180.64503 2988.080200 -4734.354640 -2347.732770 0.683816 -0.364094 -0.325967 0.541827 0.0005746907 0.0005978315 -0.0002655925 0.0015010539 -0.0007106246 0.0011837965 16609.9375666921 6371.4058085632 -3774.5886673757 9477.1671518612 4606.1739114326 6296.7866075059
1403638180.69503 2998.511265 -4745.456996 -2356.475704 0.683742 -0.364925 -0.328721 0.539693 0.0005694478 0.0005912550 -0.0002614590 0.0015021480 -0.0007152611 0.0011902925 16696.5687177452 6419.5719014848 -3797.9502287321 9533.5721085485 4628.4277038156 6340.2767562153
1403638180.74503 3008.963027 -4756.575703 -2365.242723 0.683177 -0.366565 -0.333270 0.536499 0.0005606663 0.0005803219 -0.0002536595 0.0015043486 -0.0007227494 0.0011992205 16783.5852777044 6468.0411227579 -3821.4342741271 9590.2838898638 4650.7557221389 6384.0336454298
1403638180.79503 3019.435445 -4767.711650 -2374.034277 0.683000 -0.368855 -0.335019 0.534059 0.0005587791 0.0005755787 -0.0002522716 0.0014989998 -0.0007273558 0.0012088062 16870.9966664583 6516.8180558119 -3845.0431144409 9647.3034376480 4673.1578627268 6428.0614102691
1403638180.84503 3029.928474 -4778.864949 -2382.850249 0.683265 -0.370361 -0.336510 0.531735 0.0005564972 0.0005709896 -0.0002510550 0.0014948677 -0.0007312374 0.0012175943 16958.8054079831 6565.9042721687 -3868.7776556519 9704.6320475346 4695.6342130151 6472.3618420332
1403638180.89503 3040.441625 -4790.035326 -2391.690829 0.683943 -0.371899 -0.336374 0.529873 0.0005576604 0.0005698483 -0.0002535448 0.0014871708 -0.0007332761 0.0012265195 17047.0100287236 6615.2986074197 -3892.6372482718 9762.2688617884 4718.1840561584 6516.9337495501
1403638180.94503 3050.973694 -4801.221616 -2400.555723 0.684741 -0.372977 -0.336053 0.528286 0.0005589502 0.0005692339 -0.0002562229 0.0014804813 -0.0007346314 0.0012343370 17135.6007338768 6664.9928504703 -3916.6192627459 9820.2100696823 4740.8063002066 6561.7708113942
1403638180.99503 3061.524052 -4812.423182 -2409.444820 0.685585 -0.374245 -0.334511 0.527272 0.0005634033 0.0005716736 -0.0002617835 0.0014711859 -0.0007343995 0.0012416294 17224.5726046637 6714.9833357493 -3940.7223600484 9878.4542392078 4763.5003115222 6606.8701266306
1403638181.04503 3072.092373 -4823.639969 -2418.358333 0.686775 -0.375141 -0.332744 0.526205 0.0005677037 0.0005741001 -0.0002677582 0.0014620281 -0.0007337974 0.0012489737 17313.9261198460 6765.2700979983 -3964.9464528898 9937.0010451318 4786.2655793364 6652.2315819778
1403638181.09503 3082.678299 -4834.871569 -2427.296036 0.687499 -0.376226 -0.332183 0.524837 0.0005697512 0.0005741910 -0.0002709928 0.0014551250 -0.0007345383 0.0012563458 17403.6587129356 6815.8513956712 -3989.2910255721 9995.8502231765 4809.1018137290 6697.8540666220
1403638181.14503 3093.281993 -4846.118309 -2436.257901 0.687745 -0.378430 -0.330390 0.524061 0.0005762893 0.0005777725 -0.0002775263 0.0014435803 -0.0007339179 0.0012639023 17493.7746042443 6866.7296195320 -4013.7575096635 10055.0040125568 4832.0095577179 6743.7402424527
1403638181.19503 3103.903947 -4857.380604 -2445.243772 0.689180 -0.378322 -0.327741 0.523917 0.0005823985 0.0005825708 -0.0002850982 0.0014359779 -0.0007310682 0.0012679805 17584.2789908128 6917.9087877236 -4038.3478278136 10114.4663404773 4854.9898163196 6789.8942037374
1403638181.24503 3114.544114 -4868.658128 -2454.253448 0.690139 -0.378661 -0.323494 0.525048 0.0005941205 0.0005921682 -0.0002963890 0.0014253984 -0.0007255856 0.0012694597 17675.1699517767 6969.3883588101 -4063.0617530906 10174.2385733843 4878.0427939032 6836.3158074020
1403638181.29503 3125.202776 -4879.950831 -2463.286527 0.690049 -0.379261 -0.317717 0.528252 0.0006127590 0.0006076419 -0.0003107631 0.0014136228 -0.0007166350 0.0012652594 17766.4482393032 7021.1689889889 -4087.9002369329 10234.3240031106 4901.1696299579 6883.0067641205
1403638181.34503 3135.879556 -4891.258306 -2472.342650 0.688546 -0.379149 -0.313822 0.532604 0.0006293163 0.0006220846 -0.0003197496 0.0014100815 -0.0007081997 0.0012549368 17858.1113121790 7073.2482771746 -4112.8629577309 10294.7223758645 4924.3702669493 6929.9658731583
1403638181.39503 3146.574599 -4902.580413 -2481.421754 0.685469 -0.380156 -0.309793 0.538184 0.0006502116 0.0006391824 -0.0003286533 0.0014051963 -0.0006986144 0.0012416272 17950.1588691233 7125.6272267087 -4137.9500600262 10355.4359312457 4947.6450722279 6977.1940704571
1403638181.44503 3157.288190 -4913.916723 -2490.523515 0.680637 -0.382321 -0.306309 0.544737 0.0006739194 0.0006574636 -0.0003358751 0.0013999921 -0.0006887990 0.0012258342 18042.5879333526 7178.3060971881 -4163.1612322215 10416.4678071163 4970.9947536521 7024.6917767246
1403638181.49503 3168.020683 -4925.268141 -2499.647756 0.675521 -0.382209 -0.302288 0.553362 0.0007000725 0.0006791652 -0.0003415063 0.0014009246 -0.0006751090 0.0012014480 18135.4085506533 7231.2893821012 -4188.4998759909 10477.8213622920 4994.4205290200 7072.4645218232
1403638181.54503 3178.772846 -4936.634606 -2508.794436 0.670611 -0.380564 -0.295101 0.564240 0.0007361638 0.0007078167 -0.0003504972 0.0013987541 -0.0006540934 0.0011702165 18228.6212293998 7284.5814517351 -4213.9664491232 10539.5020194869 5017.9233582578 7120.5154556285
1403638181.59503 3189.545084 -4948.015628 -2517.963019 0.665528 -0.375931 -0.291173 0.575297 0.0007618867 0.0007318718 -0.0003490857 0.0014118097 -0.0006340877 0.0011340943 18322.2226186318 7338.1828180473 -4239.5607720419 10601.5136991479 5041.5042163844 7168.8454312638
1403638181.64503 3200.337893 -4959.411470 -2527.153528 0.659006 -0.372212 -0.291827 0.584813 0.0007757795 0.0007480964 -0.0003387536 0.0014326576 -0.0006201301 0.0011019407 18416.2163768310 7392.0976004107 -4265.2841297849 10663.8604902517 5065.1638930251 7217.4580070725
1403638181.69503 3211.151914 -4970.822172 -2536.366165 0.651625 -0.368169 -0.297115 0.592925 0.0007757414 0.0007563935 -0.0003197251 0.0014653237 -0.0006113054 0.0010718046 18510.6039956942 7446.3311208974 -4291.1368826193 10726.5470281542 5088.9027568492 7266.3565329659
1403638181.74503 3221.987814 -4982.248636 -2545.601277 0.643437 -0.365847 -0.303005 0.600277 0.0007758470 0.0007628280 -0.0003008965 0.0014942302 -0.0006036427 0.0010451728 18605.3954503571 7500.8916602032 -4317.1217486961 10789.5780324131 5112.7213774325 7315.5477051257
1403638181.79503 3232.846033 -4993.691171 -2554.859048 0.635085 -0.362268 -0.309896 0.607778 0.0007722697 0.0007675887 -0.0002790636 0.0015289002 -0.0005942224 0.0010163519 18700.5948769861 7555.7840011997 -4343.2399183751 10852.9573756749 5136.6202259817 7365.0352414973
1403638181.84503 3243.725892 -5005.149510 -2564.139758 0.626244 -0.359598 -0.318061 0.614283 0.0007658368 0.0007689120 -0.0002562037 0.0015636883 -0.0005863431 0.0009901410 18796.2008704177 7611.0071670845 -4369.4904649044 10916.6827972957 5160.5978765730 7414.8176108816
1403638181.89503 3254.627852 -5016.623866 -2573.443860 0.617416 -0.356631 -0.326947 0.620256 0.0007568440 0.0007677444 -0.0002323273 0.0016004800 -0.0005778572 0.0009643657 18892.2165325714 7666.5668866922 -4395.8738691521 10980.7580401419 5184.6542542079 7464.8982434529
1403638181.94503 3265.550475 -5028.113743 -2582.771858 0.608547 -0.356567 -0.333077 0.625772 0.0007583034 0.0007704401 -0.0002157400 0.0016213821 -0.0005697205 0.0009439160 18988.6379006009 7722.4580566912 -4422.3880464355 11045.1767432818 5208.7868710969 7515.2720627197
1403638181.99503 3276.494058 -5039.619694 -2592.124075 0.600779 -0.357364 -0.338581 0.629855 0.0007599428 0.0007717984 -0.0002023988 0.0016370847 -0.0005641614 0.0009284084 19085.4715998609 7778.6863000850 -4449.0346389794 11109.9418232956 5232.9957553544 7565.9433853539
1403638182.04503 3287.458211 -5051.141932 -2601.500472 0.593184 -0.360361 -0.343804 0.632511 0.0007634413 0.0007720997 -0.0001925122 0.0016456001 -0.0005630020 0.0009181739 19182.7209080214 7835.2511442505 -4475.8147366528 11175.0529628361 5257.2808916719 7616.9129456105
1403638182.09503 3298.443281 -5062.681090 -2610.900838 0.586865 -0.362396 -0.347719 0.635098 0.0007678390 0.0007735730 -0.0001845911 0.0016525053 -0.0005604078 0.0009086084 19280.3936181577 7892.1572278906 -4502.7310371960 11240.5137363502 5281.6431477091 7668.1858243008
1403638182.14503 3309.448464 -5074.236922 -2620.325279 0.581225 -0.364517 -0.351519 0.636976 0.0007712449 0.0007739993 -0.0001777773 0.0016584114 -0.0005591988 0.0009009984 19378.4884196672 7949.4013719880 -4529.7829620357 11306.3214363863 5306.0815896169 7719.7597091088
1403638182.19503 3320.472361 -5085.808757 -2629.773785 0.576564 -0.366503 -0.354161 0.638608 0.0007761474 0.0007755004 -0.0001733153 0.0016610495 -0.0005579959 0.0008951332 19476.9997229425 8006.9759962308 -4556.9686688454 11372.4700643952 5330.5945785048 7771.6288009191
1403638182.24503 3331.514028 -5097.395875 -2639.246558 0.571887 -0.371197 -0.354850 0.639719 0.0007887288 0.0007799590 -0.0001747466 0.0016510855 -0.0005601486 0.0008941859 19575.9213699558 8064.8764944379 -4584.2858884942 11438.9557828811 5355.1804908739 7823.7885017136
1403638182.29503 3342.573586 -5108.998615 -2648.743396 0.568226 -0.375559 -0.355161 0.640262 0.0008001156 0.0007836046 -0.0001773900 0.0016404788 -0.0005631465 0.0008950920 19675.2579324456 8123.1045245705 -4611.7364211191 11505.7809401727 5379.8401572522 7876.2415371113
1403638182.34503 3353.651014 -5120.617305 -2658.263824 0.565703 -0.378986 -0.354625 0.640774 0.0008112432 0.0007877573 -0.0001810723 0.0016295119 -0.0005650976 0.0008966390 19775.0142241785 8181.6608603831 -4639.3224003020 11572.9471440025 5404.5744146535 7928.9905645852
1403638182.39503 3364.746455 -5132.252073 -2667.807866 0.563310 -0.383019 -0.355463 0.640019 0.0008179388 0.0007880823 -0.0001841538 0.0016206722 -0.0005706646 0.0009005126 19875.1926791840 8240.5476360951 -4667.0446500911 11640.4566600690 5429.3835852618 7982.0375990991
1403638182.44503 3375.861507 -5143.904735 -2677.374913 0.562453 -0.382111 -0.359825 0.638877 0.0008076735 0.0007815080 -0.0001779251 0.0016343150 -0.0005730534 0.0008988654 19975.8133293203 8299.7768859454 -4694.9105065628 11708.3204073252 5454.2713622348 8035.3962115929
1403638182.49503 3386.996106 -5155.575137 -2686.965473 0.561981 -0.381266 -0.365160 0.636767 0.0007936278 0.0007718088 -0.0001709184 0.0016502131 -0.0005776113 0.0008987139 20076.8757765712 8359.3513746515 -4722.9191374045 11776.5391614972 5479.2366651410 8089.0669216392
1403638182.54503 3398.150569 -5167.264049 -2696.579724 0.562286 -0.378312 -0.371656 0.634497 0.0007734993 0.0007590170 -0.0001603999 0.0016743590 -0.0005803547 0.0008963601 20178.3891799577 8419.2767517636 -4751.0732395199 11845.1162264831 5504.2799889226 8143.0550506632
1403638182.59503 3409.324435 -5178.971393 -2706.217954 0.562904 -0.375496 -0.377529 0.632150 0.0007549737 0.0007464702 -0.0001510604 0.0016959696 -0.0005830118 0.0008948923 20280.3541932852 8479.5537556762 -4779.3724848625 11914.0502245964 5529.4000295672 8197.3604415452
1403638182.64503 3420.517666 -5190.697210 -2715.880647 0.563391 -0.374897 -0.380951 0.630015 0.0007454389 0.0007386449 -0.0001473794 0.0017050050 -0.0005871188 0.0008969878 20382.7724473580 8540.1854959714 -4807.8167401154 11983.3422135161 5554.5959712075 8251.9843989430
1403638182.69503 3431.730301 -5202.440968 -2725.567821 0.564276 -0.374634 -0.383189 0.628019 0.0007388607 0.0007328891 -0.0001459117 0.0017097268 -0.0005911673 0.0009004348 20485.6398100688 8601.1722016195 -4836.4047802364 12052.9940034641 5579.8676309211 8306.9262925749
1403638182.74503 3442.961179 -5214.202185 -2735.279673 0.565102 -0.375668 -0.383123 0.626698 0.0007399342 0.0007324449 -0.0001489336 0.0017049712 -0.0005949427 0.0009057204 20588.9526155340 8662.5087719020 -4865.1350657310 12123.0003424287 5605.2131933113 8362.1817112712
1403638182.79503 3454.209472 -5225.980453 -2745.016203 0.566152 -0.375823 -0.383136 0.625648 0.0007398744 0.0007319142 -0.0001509995 0.0017026523 -0.0005972241 0.0009097214 20692.7078599751 8724.1907700916 -4894.0066631105 12193.3580087814 5630.6317499581 8417.7474129738
1403638182.84503 3465.474670 -5237.775328 -2754.777509 0.567378 -0.375933 -0.382615 0.624789 0.0007410256 0.0007324942 -0.0001538771 0.0016989667 -0.0005989952 0.0009138992 20796.9023847642 8786.2167400519 -4923.0183194937 12264.0652821642 5656.1221105258 8473.6214551766
1403638182.89503 3476.756649 -5249.586464 -2764.563516 0.569059 -0.375465 -0.380945 0.624562 0.0007444221 0.0007356036 -0.0001580089 0.0016936122 -0.0005987176 0.0009175212 20901.5337857415 8848.5856750345 -4952.1694929225 12335.1229556673 5681.6842939402 8529.8030945484
1403638182.94503 3488.055349 -5261.413721 -2774.374056 0.570827 -0.374861 -0.378818 0.624606 0.0007489924 0.0007397817 -0.0001626840 0.0016874009 -0.0005976252 0.0009208528 21006.6019245303 8911.2974419756 -4981.4604464540 12406.5322097767 5707.3185364288 8586.2927854459
1403638182.99503 3499.371505 -5273.257265 -2784.208910 0.573419 -0.372473 -0.376072 0.625320 0.0007529202 0.0007451539 -0.0001667784 0.0016839914 -0.0005932147 0.0009220486 21112.1098677165 8974.3567383050 -5010.8926160764 12478.2989457330 5733.0261788069 8643.0948919347
1403638183.04503 3510.704902 -5285.116917 -2794.068216 0.575831 -0.370426 -0.373571 0.625818 0.0007566670 0.0007499177 -0.0001708040 0.0016804253 -0.0005895596 0.0009236048 21218.0568989048 9037.7634787104 -5040.4656388203 12550.4232927967 5758.8067927468 8700.2090598529
1403638183.09503 3522.055516 -5296.992663 -2803.951917 0.578325 -0.367136 -0.372888 0.625865 0.0007540091 0.0007506388 -0.0001710490 0.0016849937 -0.0005859413 0.0009234440 21324.4443382513 9101.5192927544 -5070.1799494348 12622.9064708550 5784.6602046839 8757.6366838514
