# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638223.795031309127808,0.00326,0.00015,0.00002,0.00000,0.00013,0.00275,0.00629
1403638223.845031261444092,0.00456,0.00022,0.00010,0.00000,0.00065,0.00271,0.00824
1403638223.895031213760376,0.00379,0.00021,0.00011,0.00000,0.00048,0.00258,0.00716
1403638223.945031166076660,0.00337,0.00015,0.00005,0.00000,0.00002,0.00233,0.00592
1403638223.995031118392944,0.00382,0.00028,0.00004,0.00000,0.00008,0.00283,0.00705
1403638224.045031309127808,0.00324,0.00015,0.00006,0.00000,0.00090,0.00254,0.00690
1403638224.095031261444092,0.00428,0.00027,0.00011,0.00000,0.00017,0.00439,0.00921
1403638224.145031213760376,0.00366,0.00018,0.00009,0.00000,0.00015,0.00293,0.00702
1403638224.195031166076660,0.00395,0.00022,0.00006,0.00000,0.00000,0.00249,0.00673
1403638224.245031118392944,0.00375,0.00014,0.00007,0.00000,0.00002,0.00195,0.00594
1403638224.295031309127808,0.00396,0.00013,0.00006,0.00000,0.00024,0.00207,0.00646
1403638224.345031261444092,0.00473,0.00017,0.00007,0.00000,0.00007,0.00251,0.00756
1403638224.395031213760376,0.00363,0.00018,0.00010,0.00000,0.00009,0.00226,0.00626
1403638224.445031166076660,0.00437,0.00023,0.00008,0.00000,0.00053,0.00282,0.00804
1403638224.495031118392944,0.00391,0.00016,0.00013,0.00000,0.00032,0.00220,0.00672
1403638224.545031309127808,0.00398,0.00017,0.00009,0.00000,0.00000,0.00280,0.00704
1403638224.595031261444092,0.00422,0.00018,0.00011,0.00000,0.00004,0.00227,0.00681
1403638224.645031213760376,0.00411,0.00017,0.00014,0.00000,0.00084,0.00212,0.00738
1403638224.695031166076660,0.00413,0.00018,0.00022,0.00000,0.00012,0.00242,0.00707
1403638224.745031118392944,0.00397,0.00019,0.00018,0.00000,0.00006,0.00244,0.00683
1403638224.795031309127808,0.00658,0.00019,0.00013,0.00000,0.00000,0.00242,0.00933
1403638224.845031261444092,0.00441,0.00017,0.00012,0.00000,0.00000,0.00246,0.00715
1403638224.895031213760376,0.00516,0.00024,0.00012,0.00000,0.00010,0.00201,0.00763
1403638224.945031166076660,0.00537,0.00019,0.00013,0.00000,0.00006,0.00241,0.00817
1403638224.995031118392944,0.01387,0.00013,0.00005,0.00000,0.00018,0.00251,0.01674
1403638225.045031309127808,0.00556,0.00020,0.00012,0.00000,0.00043,0.00254,0.00885
1403638225.095031261444092,0.00462,0.00022,0.00009,0.00000,0.00040,0.00298,0.00831
1403638225.145031213760376,0.00397,0.00018,0.00009,0.00000,0.00000,0.00243,0.00667
1403638225.195031166076660,0.00354,0.00013,0.00008,0.00000,0.00003,0.00222,0.00600
1403638225.245031118392944,0.00476,0.00016,0.00006,0.00000,0.00060,0.00244,0.00803
1403638225.295031309127808,0.00642,0.00016,0.00012,0.00000,0.00061,0.00300,0.01031
1403638225.345031261444092,0.00418,0.00017,0.00008,0.00000,0.00014,0.00254,0.00711
1403638225.395031213760376,0.00434,0.00016,0.00007,0.00000,0.00004,0.00226,0.00686
1403638225.445031166076660,0.00399,0.00022,0.00015,0.00000,0.00003,0.00213,0.00652
1403638225.495031118392944,0.00384,0.00015,0.00007,0.00000,0.00013,0.00232,0.00652
1403638225.545031309127808,0.00401,0.00018,0.00013,0.00000,0.00005,0.00239,0.00676
1403638225.595031261444092,0.00450,0.00016,0.00012,0.00000,0.00018,0.00228,0.00724
1403638225.645031213760376,0.00462,0.00016,0.00021,0.00000,0.00034,0.00266,0.00799
1403638225.695031166076660,0.00439,0.00014,0.00017,0.00000,0.00021,0.00197,0.00687
1403638225.745031118392944,0.00525,0.00017,0.00020,0.00000,0.00000,0.00209,0.00772
1403638225.795031309127808,0.00631,0.00023,0.00032,0.00000,0.00006,0.00231,0.00924
1403638225.845031261444092,0.00784,0.00016,0.00027,0.00000,0.00045,0.00244,0.01115
1403638225.895031213760376,0.01089,0.00024,0.00017,0.00000,0.00024,0.00210,0.01364
1403638225.945031166076660,0.01249,0.00021,0.00032,0.00000,0.00000,0.00256,0.01558
1403638225.995031118392944,0.01559,0.00018,0.00028,0.00000,0.00000,0.00237,0.01843
1403638226.045031309127808,0.01027,0.00017,0.00015,0.00000,0.00000,0.00194,0.01253
1403638226.095031261444092,0.00781,0.00025,0.00023,0.00000,0.00010,0.00301,0.01138
1403638226.145031213760376,0.00474,0.00017,0.00009,0.00000,0.00000,0.00214,0.00714
1403638226.195031166076660,0.00580,0.00015,0.00009,0.00000,0.00003,0.00234,0.00839
1403638226.245031118392944,0.00478,0.00016,0.00011,0.00000,0.00000,0.00206,0.00711
1403638226.295031309127808,0.00478,0.00018,0.00015,0.00000,0.00005,0.00266,0.00781
1403638226.345031261444092,0.00432,0.00017,0.00007,0.00000,0.00000,0.00232,0.00689
1403638226.395031213760376,0.00419,0.00014,0.00011,0.00000,0.00000,0.00218,0.00662
1403638226.445031166076660,0.00429,0.00016,0.00008,0.00000,0.00011,0.00216,0.00680
1403638226.495031118392944,0.00393,0.00016,0.00004,0.00000,0.00014,0.00221,0.00648
1403638226.545031309127808,0.00530,0.00017,0.00005,0.00000,0.00004,0.00221,0.00777
1403638226.595031261444092,0.00352,0.00014,0.00004,0.00000,0.00006,0.00204,0.00580
1403638226.645031213760376,0.00418,0.00017,0.00005,0.00000,0.00015,0.00235,0.00688
1403638226.695031166076660,0.00446,0.00016,0.00004,0.00000,0.00052,0.00217,0.00735
1403638226.745031118392944,0.00469,0.00016,0.00005,0.00000,0.00035,0.00235,0.00759
1403638226.795031309127808,0.00390,0.00016,0.00004,0.00000,0.00028,0.00278,0.00717
1403638226.845031261444092,0.00483,0.00016,0.00006,0.00000,0.00012,0.00228,0.00744
1403638226.895031213760376,0.00432,0.00019,0.00005,0.00000,0.00020,0.00233,0.00710
1403638226.945031166076660,0.00448,0.00016,0.00005,0.00000,0.00015,0.00244,0.00727
1403638226.995031118392944,0.00381,0.00017,0.00005,0.00000,0.00015,0.00207,0.00626
1403638227.045031309127808,0.00983,0.00018,0.00005,0.00000,0.00013,0.00211,0.01231
1403638227.095031261444092,0.00421,0.00023,0.00010,0.00000,0.00024,0.00246,0.00723
1403638227.145031213760376,0.00490,0.00020,0.00006,0.00000,0.00005,0.00312,0.00834
1403638227.195031166076660,0.00411,0.00016,0.00005,0.00000,0.00007,0.00230,0.00669
1403638227.245031118392944,0.00421,0.00013,0.00004,0.00000,0.00011,0.00201,0.00651
1403638227.295031309127808,0.00600,0.00022,0.00006,0.00000,0.00053,0.00207,0.00888
1403638227.345031261444092,0.00438,0.00018,0.00006,0.00000,0.00037,0.00264,0.00763
1403638227.395031213760376,0.00388,0.00016,0.00004,0.00000,0.00030,0.00243,0.00681
1403638227.445031166076660,0.00406,0.00020,0.00004,0.00000,0.00016,0.00226,0.00673
1403638227.495031118392944,0.00390,0.00016,0.00005,0.00000,0.00017,0.00272,0.00700
1403638227.545031309127808,0.00405,0.00018,0.00004,0.00000,0.00015,0.00222,0.00665
1403638227.595031261444092,0.00410,0.00014,0.00004,0.00000,0.00010,0.00214,0.00653
1403638227.645031213760376,0.00480,0.00015,0.00005,0.00000,0.00010,0.00207,0.00717
1403638227.695031166076660,0.00389,0.00015,0.00004,0.00000,0.00014,0.00205,0.00627
1403638227.745031118392944,0.00434,0.00025,0.00007,0.00000,0.00006,0.00282,0.00754
1403638227.795031309127808,0.00443,0.00015,0.00004,0.00000,0.00007,0.00229,0.00698
1403638227.845031261444092,0.00430,0.00016,0.00005,0.00000,0.00016,0.00241,0.00709
1403638227.895031213760376,0.00498,0.00020,0.00007,0.00000,0.00071,0.00281,0.00877
1403638227.945031166076660,0.00412,0.00020,0.00009,0.00000,0.00040,0.00359,0.00839
1403638227.995031118392944,0.00385,0.00017,0.00006,0.00000,0.00031,0.00237,0.00675
1403638228.045031309127808,0.00456,0.00022,0.00005,0.00000,0.00017,0.00288,0.00787
1403638228.095031261444092,0.00409,0.00016,0.00005,0.00000,0.00019,0.00229,0.00676
1403638228.145031213760376,0.00495,0.00021,0.00005,0.00000,0.00015,0.00212,0.00748
1403638228.195031166076660,0.00456,0.00012,0.00004,0.00000,0.00010,0.00176,0.00658
1403638228.245031118392944,0.00405,0.00016,0.00004,0.00000,0.00015,0.00225,0.00665
1403638228.295031309127808,0.00402,0.00021,0.00005,0.00000,0.00023,0.00230,0.00681
1403638228.345031261444092,0.00347,0.00014,0.00004,0.00000,0.00003,0.00206,0.00574
1403638228.395031213760376,0.00360,0.00017,0.00007,0.00000,0.00009,0.00253,0.00646
1403638228.445031166076660,0.00436,0.00016,0.00004,0.00000,0.00015,0.00232,0.00703
1403638228.495031118392944,0.00410,0.00017,0.00005,0.00000,0.00052,0.00216,0.00701
1403638228.545031309127808,0.00372,0.00016,0.00008,0.00000,0.00037,0.00232,0.00665
1403638228.595031261444092,0.00402,0.00016,0.00011,0.00000,0.00030,0.00230,0.00689
1403638228.645031213760376,0.00530,0.00020,0.00005,0.00000,0.00006,0.00300,0.00862
1403638228.695031166076660,0.00509,0.00023,0.00006,0.00000,0.00024,0.00221,0.00784
1403638228.745031118392944,0.00672,0.00017,0.00005,0.00000,0.00015,0.00225,0.00934
1403638228.795031309127808,0.00549,0.00021,0.00006,0.00000,0.00015,0.00205,0.00796
